"","year","geo","gender","edu","age","age_g","stt","mrg","income","exp1","exp2"
"1866",2021,"G1",1,4,47,4,1,2,10582,5800,2334
"1867",2021,"G1",1,4,43,4,1,2,14502,3245,3450
"1868",2021,"G2",1,1,90,7,4,2,1457,1335,233
"1869",2021,"G2",1,2,64,6,2,2,3459,1819,149
"1870",2021,"G2",2,1,73,7,2,3,1089,948,3
"1871",2021,"G2",1,1,60,6,4,2,2367,2080,275
"1872",2021,"G2",1,4,75,7,4,2,2857,2690,126
"1873",2021,"G1",1,4,68,6,1,2,6751,6796,836
"1874",2021,"G1",1,4,35,3,1,2,4294,2214,1083
"1875",2021,"G1",1,3,42,4,1,2,3399,3035,449
"1876",2021,"G1",1,2,62,6,2,4,5404,755,17
"1877",2021,"G1",1,4,38,3,1,2,9218,1942,2119
"1878",2021,"G1",1,4,62,6,3,2,11149,6366,2609
"1879",2021,"G2",1,2,65,6,3,2,1925,1372,156
"1880",2021,"G2",1,3,45,4,3,2,5864,2654,837
"1881",2021,"G2",2,4,55,5,3,4,3747,2670,261
"1882",2021,"G2",1,3,44,4,1,1,6659,2548,1436
"1883",2021,"G2",2,2,73,7,4,3,909,762,33
"1884",2021,"G2",1,4,60,6,3,2,10244,5900,1456
"1885",2021,"G2",1,3,57,5,1,2,6360,2440,1272
"1886",2021,"G2",1,3,43,4,2,1,3378,1869,49
"1887",2021,"G1",1,1,72,7,4,3,865,990,1
"1888",2021,"G1",2,3,65,6,4,3,497,1068,80
"1889",2021,"G1",1,3,57,5,3,2,10732,2730,1381
"1890",2021,"G1",2,3,32,3,1,2,5380,2118,282
"1891",2021,"G1",2,4,57,5,3,4,3771,2030,1316
"1892",2021,"G1",1,4,43,4,3,2,2122,3304,525
"1893",2021,"G1",1,4,54,5,1,2,21392,8050,4389
"1894",2021,"G1",1,1,76,7,4,2,2689,1488,130
"1895",2021,"G1",2,3,43,4,2,4,2844,1590,40
"1896",2021,"G1",2,1,74,7,4,4,1011,910,0
"1897",2021,"G1",1,3,82,7,4,2,1905,1260,1215
"1898",2021,"G2",1,4,57,5,3,2,4021,2570,317
"1899",2021,"G2",1,4,38,3,1,2,28613,5110,28351
"1900",2021,"G2",1,4,45,4,1,2,6583,4603,1207
"1901",2021,"G2",1,3,53,5,2,1,1539,1186,78
"1902",2021,"G2",2,4,34,3,4,1,821,564,17
"1903",2021,"G1",1,3,37,3,1,2,7860,3970,1678
"1904",2021,"G1",1,3,48,4,1,1,2284,3793,334
"1905",2021,"G1",1,1,75,7,2,2,4051,2260,56
"1906",2021,"G1",1,4,37,3,1,2,4753,2254,1320
"1907",2021,"G1",2,4,32,3,1,1,4499,1609,630
"1908",2021,"G1",1,3,45,4,1,2,3611,4124,767
"1909",2021,"G1",1,3,55,5,1,1,2690,1874,377
"1910",2021,"G1",1,2,67,6,3,2,10621,4760,2324
"1911",2021,"G1",1,3,27,2,3,2,4819,2580,244
"1912",2021,"G1",1,4,51,5,1,2,7584,3870,1409
"1913",2021,"G2",1,4,73,7,3,2,6698,3872,889
"1914",2021,"G2",2,3,20,2,1,1,903,2674,108
"1915",2021,"G2",2,4,40,4,1,1,5359,2003,817
"1916",2021,"G2",1,1,67,6,4,1,797,714,0
"1917",2021,"G2",2,1,84,7,4,4,790,730,0
"1918",2021,"G2",2,4,70,7,3,4,1300,716,59
"1919",2021,"G1",1,3,50,5,1,2,4456,2050,877
"1920",2021,"G1",1,4,44,4,1,2,7198,2587,1468
"1921",2021,"G1",1,4,41,4,4,1,3126,1412,266
"1922",2021,"G1",2,3,58,5,1,1,2565,1392,539
"1923",2021,"G1",1,4,63,6,4,4,13443,3600,7941
"1924",2021,"G1",1,3,55,5,2,4,2791,2284,216
"1925",2021,"G1",1,4,61,6,3,2,10506,3460,1160
"1926",2021,"G1",1,4,58,5,3,2,8715,3988,1724
"1927",2021,"G1",1,3,58,5,3,2,6725,2300,427
"1928",2021,"G2",2,3,61,6,2,4,1858,1230,511
"1929",2021,"G1",1,4,86,7,4,2,4416,3640,413
"1930",2021,"G1",1,3,57,5,3,2,4779,3563,1915
"1931",2021,"G1",2,1,67,6,4,3,1674,2340,38
"1932",2021,"G2",2,4,58,5,1,1,9362,3236,2363
"1933",2021,"G2",1,1,75,7,3,2,4192,2199,351
"1934",2021,"G2",1,4,41,4,1,2,5567,3759,646
"1935",2021,"G2",1,3,71,7,4,2,2382,1576,133
"1936",2021,"G2",1,3,63,6,4,2,3901,2039,190
"1937",2021,"G2",1,3,52,5,1,2,2749,1392,548
"1938",2021,"G2",1,4,60,6,1,2,5497,2460,430
"1939",2021,"G2",2,3,43,4,3,4,2116,2430,421
"1940",2021,"G2",1,4,47,4,1,2,5167,5340,895
"1941",2021,"G1",1,3,52,5,2,2,1552,2634,646
"1942",2021,"G1",2,4,39,3,3,1,3866,1098,352
"1943",2021,"G1",2,2,66,6,2,3,3166,496,181
"1944",2021,"G1",1,4,38,3,1,2,13380,2930,3122
"1945",2021,"G1",1,3,70,7,1,2,4943,2590,588
"1946",2021,"G1",2,1,81,7,4,3,1040,988,28
"1947",2021,"G1",1,3,48,4,1,2,8298,4144,1138
"1948",2021,"G1",1,2,44,4,3,2,5941,5660,890
"1949",2021,"G1",1,4,46,4,1,1,13865,5350,3278
"1950",2021,"G1",1,4,58,5,4,2,3139,1860,200
"1951",2021,"G1",1,4,64,6,4,2,7533,3060,847
"1952",2021,"G1",1,3,56,5,1,3,11007,3910,1035
"1953",2021,"G2",1,4,64,6,1,2,4534,1820,664
"1954",2021,"G2",1,4,42,4,1,2,7377,5160,1678
"1955",2021,"G2",1,4,53,5,4,2,22019,6910,5157
"1956",2021,"G2",1,4,44,4,1,2,10357,4180,1830
"1957",2021,"G2",2,1,59,5,4,3,5069,1086,335
"1958",2021,"G1",1,4,51,5,1,2,18805,8370,5374
"1959",2021,"G1",1,3,72,7,3,2,5211,2020,1037
"1960",2021,"G1",2,1,76,7,4,3,1867,675,47
"1961",2021,"G1",1,3,55,5,2,1,1040,1135,630
"1962",2021,"G1",1,3,56,5,2,2,5365,3697,471
"1963",2021,"G1",1,3,28,2,1,1,7991,3225,542
"1964",2021,"G2",2,1,79,7,4,3,961,724,4
"1965",2021,"G2",1,3,66,6,1,4,2437,1059,110
"1966",2021,"G2",1,1,82,7,4,2,2171,906,8
"1967",2021,"G2",1,2,60,6,4,4,834,611,0
"1968",2021,"G2",1,3,52,5,3,2,5714,2620,553
"1969",2021,"G2",1,3,47,4,3,2,15154,4900,3591
"1970",2021,"G2",1,4,42,4,1,2,13728,6094,2422
"1971",2021,"G1",1,3,52,5,1,2,15244,6558,2343
"1972",2021,"G1",1,4,45,4,1,2,5485,2320,594
"1973",2021,"G1",1,4,50,5,1,2,17892,8700,4181
"1974",2021,"G1",2,3,58,5,3,4,2350,1122,470
"1975",2021,"G1",1,4,60,6,1,2,7643,2940,2290
"1976",2021,"G1",1,1,45,4,3,2,3251,1246,113
"1977",2021,"G1",1,3,60,6,4,2,2646,1494,36
"1978",2021,"G1",1,3,41,4,1,2,4556,3292,347
"1979",2021,"G2",1,4,55,5,1,2,5465,2000,734
"1980",2021,"G2",1,1,68,6,3,2,3433,1950,349
"1981",2021,"G2",2,3,29,2,4,1,4339,1956,327
"1982",2021,"G2",2,1,65,6,4,3,2310,1118,350
"1983",2021,"G2",2,2,82,7,4,3,606,648,107
"1984",2021,"G2",1,4,33,3,1,2,21725,5830,7421
"1985",2021,"G2",2,1,61,6,4,4,1435,1760,1041
"1986",2021,"G2",2,1,67,6,4,3,3333,994,257
"1987",2021,"G2",2,1,82,7,4,3,1348,679,117
"1988",2021,"G1",2,2,63,6,2,4,1641,1377,331
"1989",2021,"G1",1,3,53,5,2,2,4827,2940,1205
"1990",2021,"G1",1,4,62,6,1,2,12179,3470,4633
"1991",2021,"G1",1,4,70,7,2,2,7152,2765,696
"1992",2021,"G1",1,3,60,6,4,2,4429,2447,249
"1993",2021,"G1",1,3,63,6,4,2,4004,3218,590
"1994",2021,"G1",1,3,51,5,2,2,7061,4040,1054
"1995",2021,"G1",1,4,32,3,3,1,5220,3380,489
"1996",2021,"G1",1,2,48,4,2,2,6177,4353,173
"1997",2021,"G1",1,3,53,5,4,1,1644,1532,396
"1998",2021,"G1",1,1,71,7,2,2,3519,1260,27
"1999",2021,"G2",1,2,70,7,3,2,2283,2223,279
"2000",2021,"G2",2,3,44,4,4,3,7596,3162,123
"2001",2021,"G2",1,1,68,6,3,2,3834,1480,156
"2002",2021,"G2",1,1,69,6,4,2,1310,696,58
"2003",2021,"G2",2,4,48,4,4,1,1859,865,179
"2004",2021,"G2",2,1,71,7,4,3,1443,827,103
"2005",2021,"G2",1,3,48,4,1,4,3397,1783,383
"2006",2021,"G2",2,3,52,5,3,3,3318,2620,67
"2007",2021,"G2",2,4,45,4,2,4,1731,1565,460
"2008",2021,"G1",1,4,50,5,1,2,27565,6464,10517
"2009",2021,"G1",1,3,54,5,1,2,8531,3274,768
"2010",2021,"G1",1,4,56,5,3,2,11206,2556,1439
"2011",2021,"G1",1,4,52,5,1,2,29582,9100,7924
"2012",2021,"G1",1,3,54,5,1,2,15596,7990,3182
"2013",2021,"G1",1,4,24,2,2,1,1524,1022,5
"2014",2021,"G1",1,3,35,3,1,1,5703,1630,839
"2015",2021,"G1",2,3,89,7,4,3,3040,3404,1
"2016",2021,"G1",1,4,51,5,1,2,13396,3340,2479
"2017",2021,"G1",1,4,62,6,4,2,10422,6360,1208
"2018",2021,"G1",1,3,66,6,2,2,5666,1924,1110
"2019",2021,"G2",1,4,50,5,1,2,13793,7380,3548
"2020",2021,"G2",1,4,34,3,1,1,3498,1648,479
"2021",2021,"G2",2,4,57,5,2,4,9815,3030,712
"2022",2021,"G1",2,1,81,7,4,3,969,725,31
"2023",2021,"G1",1,4,48,4,1,1,10837,1550,2599
"2024",2021,"G1",1,4,35,3,1,2,5579,3140,817
"2025",2021,"G1",1,4,33,3,3,2,2892,2356,129
"2026",2021,"G1",1,4,38,3,1,2,9573,4430,1055
"2027",2021,"G1",2,4,45,4,1,4,5139,3068,2112
"2028",2021,"G1",1,4,42,4,1,2,3169,4252,1789
"2029",2021,"G1",1,4,60,6,1,4,2416,2362,389
"2030",2021,"G1",1,3,49,4,2,1,5762,3210,464
"2031",2021,"G1",1,4,63,6,1,2,4133,2540,859
"2032",2021,"G1",1,3,67,6,4,2,6389,2080,638
"2033",2021,"G1",1,3,63,6,2,2,11974,2350,1250
"2034",2021,"G2",1,3,54,5,3,2,8214,6070,1402
"2035",2021,"G2",1,4,51,5,3,2,3383,3140,2361
"2036",2021,"G2",2,4,42,4,4,1,1448,877,508
"2037",2021,"G2",1,3,59,5,3,2,4344,2265,630
"2038",2021,"G1",1,3,62,6,3,2,1764,2137,184
"2039",2021,"G1",1,1,68,6,4,2,1670,3649,134
"2040",2021,"G1",1,4,57,5,1,2,8448,2470,963
"2041",2021,"G1",1,4,39,3,1,2,5313,2872,1217
"2042",2021,"G1",1,4,59,5,1,2,47848,9380,20561
"2043",2021,"G1",2,1,65,6,2,3,859,1145,55
"2044",2021,"G1",1,3,53,5,2,2,6959,4210,776
"2045",2021,"G1",1,4,64,6,4,2,3896,4165,1722
"2046",2021,"G1",1,3,58,5,3,2,2782,1880,854
"2047",2021,"G1",1,3,45,4,3,2,9383,6100,2851
"2048",2021,"G1",2,2,55,5,4,4,1734,966,90
"2049",2021,"G1",2,3,49,4,1,2,3681,2100,303
"2050",2021,"G2",2,1,69,6,2,4,3271,1485,110
"2051",2021,"G2",1,1,64,6,4,2,1759,1222,83
"2052",2021,"G2",1,4,47,4,1,2,16773,4430,3404
"2053",2021,"G2",1,2,71,7,2,2,3218,1600,97
"2054",2021,"G2",1,2,80,7,4,2,980,712,75
"2055",2021,"G2",2,1,80,7,4,3,1415,725,75
"2056",2021,"G2",1,3,41,4,1,2,6641,3470,871
"2057",2021,"G1",1,1,64,6,2,2,4132,3650,964
"2058",2021,"G1",1,3,49,4,1,2,6588,3920,548
"2059",2021,"G1",1,4,31,3,1,2,6884,3045,1058
"2060",2021,"G1",1,3,55,5,2,2,3019,2615,118
"2061",2021,"G1",1,3,46,4,2,2,8439,5822,354
"2062",2021,"G1",1,3,61,6,1,4,2145,2848,159
"2063",2021,"G1",1,3,66,6,3,2,4429,2146,975
"2064",2021,"G1",2,4,56,5,3,1,1554,1380,655
"2065",2021,"G1",2,3,70,7,4,3,2214,1174,80
"2066",2021,"G1",1,4,46,4,1,2,6546,3546,531
"2067",2021,"G1",1,1,61,6,2,4,1377,2628,473
"2068",2021,"G1",1,3,35,3,1,1,4612,2540,451
"2069",2021,"G1",1,4,50,5,2,4,2699,3158,167
"2070",2021,"G1",1,3,64,6,3,4,16760,4801,1212
"2071",2021,"G2",2,1,84,7,4,3,1287,910,101
"2072",2021,"G2",1,3,52,5,1,2,9612,2213,1581
"2073",2021,"G2",2,2,58,5,1,4,2219,1170,253
"2074",2021,"G2",1,4,52,5,1,2,5414,2694,705
"2075",2021,"G2",1,3,73,7,4,2,2300,2458,113
"2076",2021,"G1",1,3,57,5,2,4,6870,1920,286
"2077",2021,"G1",1,3,69,6,2,2,8122,2089,574
"2078",2021,"G1",1,3,63,6,3,2,7484,2949,473
"2079",2021,"G1",1,3,41,4,1,4,1572,3100,931
"2080",2021,"G1",1,4,54,5,1,4,9946,2120,1303
"2081",2021,"G1",1,3,69,6,3,2,6787,4839,686
"2082",2021,"G1",1,2,72,7,1,2,3935,2230,244
"2083",2021,"G1",2,3,36,3,4,1,1634,1250,1
"2084",2021,"G1",1,4,44,4,1,2,39294,9994,10427
"2085",2021,"G1",1,4,61,6,1,2,13922,6810,3617
"2086",2021,"G1",2,4,32,3,1,1,2615,1327,288
"2087",2021,"G1",2,1,87,7,4,3,767,522,1
"2088",2021,"G2",2,4,33,3,4,4,3288,1936,192
"2089",2021,"G2",1,3,59,5,1,2,10886,4720,2050
"2090",2021,"G2",2,3,23,2,2,1,2132,1946,1
"2091",2021,"G2",1,3,54,5,1,4,1882,807,943
"2092",2021,"G2",2,1,80,7,4,3,1067,1640,839
"2093",2021,"G2",2,4,31,3,1,1,5518,3480,861
"2094",2021,"G2",1,4,43,4,2,1,2505,670,20
"2095",2021,"G2",1,3,56,5,1,2,7828,3918,1364
"2096",2021,"G1",1,3,49,4,3,2,7509,5456,874
"2097",2021,"G1",2,4,31,3,1,1,3546,2208,312
"2098",2021,"G1",1,4,49,4,4,2,6532,3662,692
"2099",2021,"G1",1,4,63,6,1,2,11628,3608,1530
"2100",2021,"G1",1,4,59,5,3,2,4326,3875,566
"2101",2021,"G1",1,4,61,6,4,4,210,2448,229
"2102",2021,"G1",1,3,71,7,1,2,5193,1132,2320
"2103",2021,"G1",1,4,43,4,2,2,5775,2040,700
"2104",2021,"G1",2,1,66,6,4,3,1240,1117,149
"2105",2021,"G2",1,4,44,4,3,2,8379,6680,2409
"2106",2021,"G2",2,2,54,5,4,4,1465,630,273
"2107",2021,"G2",2,3,58,5,1,3,14854,3230,1494
"2108",2021,"G2",1,1,81,7,3,2,3036,2390,278
"2109",2021,"G2",1,2,74,7,4,2,3802,1633,112
"2110",2021,"G1",1,3,51,5,1,2,7351,5510,765
"2111",2021,"G1",1,1,92,7,4,2,1355,844,32
"2112",2021,"G1",1,3,82,7,4,2,1177,870,22
"2113",2021,"G1",2,2,60,6,2,3,2330,1726,66
"2114",2021,"G1",1,4,48,4,1,2,5905,4850,977
"2115",2021,"G1",1,4,71,7,4,2,1976,1049,587
"2116",2021,"G1",1,4,41,4,1,2,9396,4850,2431
"2117",2021,"G1",2,4,57,5,1,4,1720,1506,266
"2118",2021,"G2",1,3,32,3,1,2,4131,2504,358
"2119",2021,"G2",1,4,46,4,1,2,2661,3942,1943
"2120",2021,"G2",1,3,51,5,3,2,6307,2000,613
"2121",2021,"G2",1,4,55,5,1,2,6884,2900,1163
"2122",2021,"G1",1,4,54,5,3,2,13580,5810,2691
"2123",2021,"G1",1,4,49,4,1,2,12221,6722,1663
"2124",2021,"G1",2,1,83,7,4,3,563,406,9
"2125",2021,"G2",1,4,67,6,2,2,5604,1595,815
"2126",2021,"G1",1,4,60,6,1,2,6654,3188,606
"2127",2021,"G1",2,1,69,6,4,3,1303,1050,33
"2128",2021,"G1",2,3,71,7,4,3,3193,1278,1542
"2129",2021,"G1",1,4,38,3,1,1,9813,4130,928
"2130",2021,"G2",1,3,44,4,3,2,11706,7790,4518
"2131",2021,"G2",1,3,43,4,1,2,8150,4410,1070
"2132",2021,"G1",1,3,42,4,1,2,4765,2690,954
"2133",2021,"G1",1,3,71,7,4,2,3122,2180,579
"2134",2021,"G1",2,3,50,5,2,4,2050,1400,141
"2135",2021,"G1",1,3,54,5,1,2,12360,5172,2017
"2136",2021,"G1",1,4,55,5,1,2,11828,3610,2492
"2137",2021,"G1",1,3,52,5,3,2,6951,3204,1318
"2138",2021,"G1",1,3,48,4,3,4,3040,1413,125
"2139",2021,"G1",1,4,30,3,1,1,2237,1430,208
"2140",2021,"G1",1,4,48,4,1,2,9088,6104,2512
"2141",2021,"G1",1,3,60,6,3,2,9145,3054,1166
"2142",2021,"G1",2,3,54,5,1,4,3383,2552,556
"2143",2021,"G1",2,3,71,7,4,3,2002,1486,28
"2144",2021,"G1",2,2,58,5,1,2,6165,2239,851
"2145",2021,"G1",1,4,63,6,2,2,3640,1890,1120
"2146",2021,"G1",2,4,39,3,1,1,3552,2049,831
"2147",2021,"G1",1,3,59,5,4,2,5371,4916,469
"2148",2021,"G1",1,4,75,7,4,2,5901,2720,733
"2149",2021,"G1",2,4,55,5,1,4,1489,937,208
"2150",2021,"G1",2,2,76,7,4,3,1348,800,19
"2151",2021,"G1",2,3,54,5,1,4,5675,1860,1007
"2152",2021,"G1",1,3,46,4,1,1,6703,2400,349
"2153",2021,"G1",1,4,28,2,3,1,4004,2460,618
"2154",2021,"G2",2,1,71,7,4,3,2035,1141,151
"2155",2021,"G1",1,4,37,3,2,2,11644,5592,1931
"2156",2021,"G1",2,3,57,5,1,4,3532,930,319
"2157",2021,"G1",1,4,24,2,1,1,1527,1021,101
"2158",2021,"G1",1,2,62,6,2,3,5352,2860,462
"2159",2021,"G1",1,3,54,5,1,2,10475,4270,668
"2160",2021,"G1",2,1,72,7,4,2,785,1595,332
"2161",2021,"G1",2,3,51,5,1,4,4927,2294,285
"2162",2021,"G1",1,4,42,4,1,4,3494,2020,2795
"2163",2021,"G1",1,4,72,7,4,2,2302,2194,101
"2164",2021,"G1",1,2,78,7,4,2,3745,743,199
"2165",2021,"G1",1,4,55,5,1,2,16674,9800,3504
"2166",2021,"G1",1,3,50,5,1,4,5101,2009,464
"2167",2021,"G1",1,3,47,4,1,2,6470,5144,756
"2168",2021,"G1",2,2,59,5,4,4,2378,1489,114
"2169",2021,"G1",1,4,34,3,4,2,3401,1794,997
"2170",2021,"G1",1,4,42,4,3,2,4370,3740,1668
"2171",2021,"G1",2,4,76,7,4,3,7097,3324,527
"2172",2021,"G1",1,3,47,4,3,2,10251,4210,1457
"2173",2021,"G1",1,4,60,6,1,2,12660,7530,2745
"2174",2021,"G1",1,4,43,4,1,2,6728,2940,855
"2175",2021,"G1",1,1,79,7,1,2,3125,1706,186
"2176",2021,"G1",1,4,55,5,3,2,19850,7780,8863
"2177",2021,"G1",1,4,54,5,4,4,1907,1222,236
"2178",2021,"G1",1,4,37,3,1,2,17790,3930,4594
"2179",2021,"G1",2,4,28,2,1,1,3165,1502,328
"2180",2021,"G1",1,3,58,5,3,2,7457,3919,1429
"2181",2021,"G1",1,4,51,5,1,2,9957,5448,1667
"2182",2021,"G1",1,3,72,7,4,2,794,1369,541
"2183",2021,"G1",1,4,39,3,3,2,22378,4080,3382
"2184",2021,"G1",1,4,42,4,1,1,12571,4590,1922
"2185",2021,"G1",1,3,70,7,1,2,4431,2920,398
"2186",2021,"G1",1,4,35,3,1,1,4188,2635,548
"2187",2021,"G1",1,4,33,3,1,1,9008,2990,2039
"2188",2021,"G1",1,3,56,5,1,2,9435,4410,3223
"2189",2021,"G1",1,4,36,3,1,1,4157,1356,722
"2190",2021,"G1",2,4,45,4,1,4,6796,2652,955
"2191",2021,"G1",2,1,83,7,4,3,474,342,1
"2192",2021,"G1",1,4,81,7,4,2,2221,2065,329
"2193",2021,"G1",2,4,73,7,4,3,3667,1702,243
"2194",2021,"G1",1,3,41,4,2,2,5598,4524,1104
"2195",2021,"G1",1,4,31,3,1,1,3173,2107,391
"2196",2021,"G1",1,4,25,2,2,2,3830,2082,128
"2197",2021,"G1",1,3,48,4,1,2,8101,2343,1288
"2198",2021,"G1",1,3,48,4,3,2,4900,3634,1614
"2199",2021,"G1",2,3,52,5,2,3,4743,2241,658
"2200",2021,"G1",1,4,37,3,1,2,8228,4094,1968
"2201",2021,"G1",1,4,41,4,1,2,13670,4852,2925
"2202",2021,"G1",1,4,65,6,3,2,8721,5870,965
"2203",2021,"G1",1,1,78,7,4,4,1174,903,0
"2204",2021,"G1",2,2,65,6,4,1,771,720,0
"2205",2021,"G1",1,4,62,6,1,2,6114,2525,618
"2206",2021,"G1",2,4,53,5,1,4,2086,1400,644
"2207",2021,"G1",1,1,72,7,4,2,2579,1082,288
"2208",2021,"G1",1,1,71,7,2,2,2288,1148,106
"2209",2021,"G1",1,3,62,6,4,2,5003,2466,476
"2210",2021,"G1",1,1,85,7,4,2,1375,894,25
"2211",2021,"G1",1,1,67,6,3,2,9332,2950,1201
"2212",2021,"G1",1,3,63,6,1,2,7362,2002,740
"2213",2021,"G1",2,1,80,7,2,3,2580,1325,54
"2214",2021,"G1",1,4,32,3,3,1,4042,2707,705
"2215",2021,"G1",1,4,65,6,3,2,56297,9950,5578
"2216",2021,"G1",1,4,51,5,1,2,5493,4684,1757
"2217",2021,"G1",1,4,49,4,1,2,8172,5796,2213
"2218",2021,"G1",2,4,46,4,4,4,7739,1407,1046
"2219",2021,"G1",1,1,67,6,4,2,4211,2194,199
"2220",2021,"G1",1,3,42,4,4,2,4119,6820,771
"2221",2021,"G1",1,4,52,5,1,2,21322,6000,5005
"2222",2021,"G1",1,1,72,7,4,3,946,562,1
"2223",2021,"G1",2,3,68,6,1,4,1468,808,35
"2224",2021,"G1",2,3,45,4,1,4,2372,1726,512
"2225",2021,"G1",2,4,56,5,3,2,4896,2460,1196
"2226",2021,"G1",1,3,35,3,4,2,2313,3998,695
"2227",2021,"G1",1,3,50,5,3,2,9504,4176,373
"2228",2021,"G1",1,3,72,7,4,4,1121,1000,1
"2229",2021,"G1",1,4,46,4,1,2,12930,2840,1798
"2230",2021,"G1",1,4,54,5,1,2,14822,3500,3508
"2231",2021,"G1",2,1,86,7,4,3,992,851,1
"2232",2021,"G1",2,3,51,5,1,3,5230,2430,678
"2233",2021,"G1",1,4,49,4,1,2,18122,5782,6628
"2234",2021,"G1",1,4,40,4,1,1,3389,1676,764
"2235",2021,"G1",1,4,66,6,1,4,3371,1486,232
"2236",2021,"G1",2,1,76,7,2,4,4436,1810,197
"2237",2021,"G1",2,3,52,5,4,1,1820,4499,418
"2238",2021,"G1",1,3,79,7,3,3,1840,1098,26
"2239",2021,"G1",1,2,63,6,3,2,5420,5266,447
"2240",2021,"G1",1,3,68,6,4,2,4371,2790,1654
"2241",2021,"G1",1,1,84,7,4,2,1312,1198,344
"2242",2021,"G1",1,2,73,7,4,2,3597,2300,422
"2243",2021,"G1",1,3,31,3,1,2,3963,3000,417
"2244",2021,"G1",1,3,52,5,1,2,6229,2730,1031
"2245",2021,"G1",1,3,50,5,3,2,6920,3935,1372
"2246",2021,"G1",1,3,56,5,1,4,3350,1236,396
"2247",2021,"G1",1,3,67,6,1,2,3412,1576,258
"2248",2021,"G1",1,3,41,4,1,2,6429,1662,687
"2249",2021,"G1",2,1,74,7,4,3,565,563,56
"2250",2021,"G1",1,1,91,7,4,2,5187,1340,633
"2251",2021,"G1",2,1,62,6,2,3,10982,4200,934
"2252",2021,"G1",1,3,61,6,1,2,5285,1644,678
"2253",2021,"G1",1,4,44,4,4,1,226,1584,184
"2254",2021,"G1",1,4,50,5,1,1,7687,1520,2048
"2255",2021,"G1",1,1,66,6,1,2,3973,1931,458
"2256",2021,"G1",1,4,70,7,4,2,3944,2171,1608
"2257",2021,"G1",1,2,66,6,1,2,3618,2111,319
"2258",2021,"G1",2,4,40,4,2,1,2334,1404,504
"2259",2021,"G1",1,3,31,3,1,1,5210,2340,1135
"2260",2021,"G1",1,4,50,5,1,2,3844,4950,521
"2261",2021,"G1",1,3,52,5,3,2,2940,1622,1350
"2262",2021,"G1",1,4,28,2,1,1,3906,2930,299
"2263",2021,"G1",1,4,41,4,1,2,10938,4650,2729
"2264",2021,"G1",1,3,62,6,1,2,5628,2390,414
"2265",2021,"G1",1,4,36,3,1,1,3920,1708,692
"2266",2021,"G1",2,4,78,7,4,3,5323,2400,780
"2267",2021,"G1",2,1,80,7,4,3,827,527,64
"2268",2021,"G1",1,4,33,3,1,1,3342,999,482
"2269",2021,"G1",1,3,31,3,1,1,3040,1856,113
"2270",2021,"G1",1,3,48,4,2,1,1651,1167,249
"2271",2021,"G1",1,3,44,4,1,2,5031,2920,582
"2272",2021,"G1",1,2,81,7,4,2,2963,2418,118
"2273",2021,"G1",2,3,58,5,1,3,2303,1395,163
"2274",2021,"G1",1,4,46,4,3,2,2004,2500,1093
"2275",2021,"G1",2,1,68,6,4,2,1400,826,170
"2276",2021,"G1",1,4,35,3,1,2,9186,3000,1432
"2277",2021,"G1",1,3,67,6,2,2,3414,2152,1
"2278",2021,"G1",1,4,56,5,1,2,3352,2886,515
"2279",2021,"G1",1,1,47,4,2,3,1198,1524,54
"2280",2021,"G1",2,4,21,2,1,1,2321,2309,113
"2281",2021,"G1",1,4,31,3,3,1,4062,2040,291
"2282",2021,"G1",2,2,64,6,2,1,2362,990,196
"2283",2021,"G1",2,3,50,5,1,2,5021,3274,956
"2284",2021,"G1",2,4,29,2,3,1,3068,1190,153
"2285",2021,"G1",1,3,55,5,2,2,8815,3790,1980
"2286",2021,"G1",1,4,50,5,1,2,8252,2436,780
"2287",2021,"G1",1,4,64,6,4,2,6936,6460,1057
"2288",2021,"G1",1,4,68,6,2,2,5871,1210,374
"2289",2021,"G1",1,4,50,5,1,2,12933,7500,1338
"2290",2021,"G1",1,4,46,4,1,2,14958,7160,3773
"2291",2021,"G1",1,3,65,6,2,2,15390,1930,1614
"2292",2021,"G1",1,4,50,5,1,2,13062,6540,5478
"2293",2021,"G1",1,4,43,4,1,2,5541,3430,718
"2294",2021,"G1",1,4,53,5,1,2,4790,3560,629
"2295",2021,"G1",1,4,61,6,1,2,21512,6220,6681
"2296",2021,"G1",1,1,81,7,3,2,8649,1417,361
"2297",2021,"G1",2,2,61,6,2,3,1050,1196,1133
"2298",2021,"G1",1,4,54,5,1,2,6140,3831,1153
"2299",2021,"G1",1,4,31,3,3,2,6534,4636,1808
"2300",2021,"G1",1,3,48,4,2,2,10738,2660,4022
"2301",2021,"G1",2,4,55,5,4,3,8001,2150,760
"2302",2021,"G1",2,1,73,7,4,3,799,700,1
"2303",2021,"G1",1,4,48,4,1,2,7916,3264,2169
"2304",2021,"G1",1,3,62,6,3,4,3021,2566,247
"2305",2021,"G1",1,4,47,4,1,2,10458,3770,3293
"2306",2021,"G1",1,4,42,4,1,2,10678,5031,1767
"2307",2021,"G1",1,4,41,4,1,2,9014,4980,1645
"2308",2021,"G1",1,4,60,6,1,2,11189,4960,535
"2309",2021,"G1",1,4,46,4,1,2,8486,2758,1021
"2310",2021,"G1",1,3,91,7,4,2,2606,2200,281
"2311",2021,"G1",1,3,71,7,3,2,3770,2730,712
"2312",2021,"G1",1,4,41,4,1,2,10717,4795,1852
"2313",2021,"G1",1,2,78,7,4,2,4795,1306,202
